FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,RevWght
4733,3809,10,HBW,SY,Ready,NB,30.74885651
5064,4503,10,HBS,SY,Ready,NB,23.24365478
5311,4476,10,HBS,SY,Ready,NB,24.57613305
5289,4503,10,HBS,SY,Ready,NB,23.24295345
5311,4531,10,HBW,SY,Ready,NB,23.55151482
5012,4637,10,HBS,SY,Ready,NB,24.68397407
4829,4661,10,HBW,SY,Ready,NB,23.32762724
5289,3974,10,HBO,SY,Ready,NB,23.30640035
5311,4321,10,HBS,SY,Ready,NB,24.78316536
4912,4456,10,HBW,SY,Ready,NB,23.9011273
5259,4219,10,HBW,SY,Ready,NB,23.67920344
4737,2627,10,HBO,SY,Ready,NB,23.00997197
4761,3170,10,HBO,SY,Ready,NB,23.25485267
4705,3409,10,HBW,SY,Ready,NB,23.27491068
5003,4159,10,HBO,SY,Ready,NB,23.1376606
4829,3068,10,HBO,SY,Ready,NB,23.4614408
5064,4322,10,HBO,SY,Ready,NB,23.80747652
4737,4453,10,HBS,SY,Ready,NB,22.98678137
5197,4616,10,HBS,SY,Ready,NB,23.83433741
4829,4661,10,HBW,SY,Ready,NB,23.32762724
4829,3978,10,HBW,SY,Ready,NB,24.88871537
4830,990,10,HBO,OM,Ready,NB,27.14685297
5262,4339,10,HBS,OM,Ready,NB,28.3562334
4695,4637,10,HBS,OM,Ready,NB,29.32091216
4904,3960,10,HBO,OM,Ready,NB,26.98132272
5172,3864,10,HBW,OM,Ready,NB,27.05561107
5289,4545,10,HBO,OM,Ready,NB,27.33133938
5112,4296,10,HBS,OM,Ready,NB,27.31767779
5289,4485,10,HBS,OM,Ready,NB,28.16606838
5289,3808,10,HBW,OM,Ready,NB,29.2581182
5289,4453,10,HBS,OM,Ready,NB,27.11044948
5289,4199,10,HBW,OM,Ready,NB,26.98971719
5311,4554,10,HBO,OM,Ready,NB,27.59785023
5302,4503,10,HBS,OM,Ready,NB,27.8903675
4887,4187,10,HBO,OM,Ready,NB,28.02637993
5030,4175,10,HBO,OM,Ready,NB,27.30955764
4904,1249,10,HBW,OM,Ready,NB,26.95830649
5289,2058,10,HBW,OM,Ready,NB,27.13398693
5311,4526,10,HBW,OM,Ready,NB,32.78991507
5122,4529,11,HBS,OM,Ready,NB,71.01983741
4961,3062,11,HBW,OM,Ready,NB,68.22885505
4884,3338,11,HBW,SY,Ready,NB,64.19050153
5064,4661,11,HBW,SY,Ready,NB,62.8091781
5311,4453,11,HBS,SY,Ready,NB,63.34550621
4842,4430,11,HBW,SY,Ready,NB,18.30293089
4891,4661,11,HBS,SY,Ready,NB,18.28766196
4792,4285,11,HBO,SY,Ready,NB,18.86655505
5268,4430,11,HBS,SY,Ready,NB,18.49623293
4877,3951,11,HBW,SY,Ready,NB,18.80212718
4961,4430,11,HBS,SY,Ready,NB,18.39491282
4877,4661,11,HBW,SY,Ready,NB,18.97515046
5304,4315,11,HBO,SY,Ready,NB,18.92354186
4815,4402,11,HBW,SY,Ready,NB,19.56522357
4829,4628,11,HBW,SY,Ready,NB,18.22096861
4809,3931,11,HBW,SY,Ready,NB,18.80485311
4904,4616,11,HBW,SY,Ready,NB,18.27368233
4733,4029,11,HBW,SY,Ready,NB,18.80411638
4919,4642,11,HBO,SY,Ready,NB,18.48505291
4912,4430,11,HBS,SY,Ready,NB,18.99041939
4766,3023,11,HBW,SY,Ready,NB,18.36146484
4842,4235,11,HBS,SY,Ready,NB,18.25950009
4904,4336,11,HBW,SY,Ready,NB,18.18426056
4941,3085,11,HBS,SY,Ready,NB,18.20842562
4829,4430,11,HBS,SY,Ready,NB,18.39436027
5311,4374,11,HBW,SY,Ready,NB,18.53294098
5299,4503,11,HBO,SY,Ready,NB,18.43252337
5289,3718,11,HBW,SY,Ready,NB,18.22096861
4878,4603,11,HBO,SY,Ready,NB,18.81684356
4849,4336,11,HBW,SY,Ready,NB,18.18426056
5304,4430,11,HBS,SY,Ready,NB,18.80757905
5300,3085,11,HBS,SY,Ready,NB,18.20897818
4829,4093,11,HBW,SY,Ready,NB,23.00809954
4974,3801,11,HBW,OM,Ready,NB,21.67734768
5190,4168,11,HBO,OM,Ready,NB,21.86653085
5308,2929,11,HBO,OM,Ready,NB,21.50832993
5289,4578,11,HBW,OM,Ready,NB,21.44444036
5311,4280,11,HBO,OM,Ready,NB,21.75647479
4876,4430,11,HBS,OM,Ready,NB,21.79038641
5305,4503,11,HBS,OM,Ready,NB,21.48900745
4781,2856,11,HBS,OM,Ready,NB,21.61538171
4974,4664,11,HBW,OM,Ready,NB,21.73760619
5197,3230,11,HBO,OM,Ready,NB,21.84530637
5185,4430,11,HBO,OM,Ready,NB,22.07010862
4795,4480,4,HBO,OM,Ready,NB,22.14560466
4829,4008,11,HBO,OM,Ready,NB,21.46341703
5312,4544,11,HBS,OM,Ready,NB,22.2852064
5311,4656,11,HBS,OM,Ready,NB,21.58808384
5302,4526,4,HBS,OM,Ready,NB,25.92637177
5259,4480,11,HBW,OM,Ready,NB,21.93104722
4740,3106,12,HBW,SY,Ready,NB,30.35941272
5289,3522,12,HBO,SY,Ready,NB,26.44122333
5259,4456,12,HBW,SY,Ready,NB,27.06117902
4829,4280,12,HBO,SY,Ready,NB,26.41919947
4736,3904,12,HBO,SY,Ready,NB,27.29748115
4904,4661,12,HBO,SY,Ready,NB,26.53813903
5064,4280,12,HBW,SY,Ready,NB,26.42000131
5283,4336,12,HBW,SY,Ready,NB,26.6685716
5289,1521,12,HBW,SY,Ready,NB,27.11075943
4877,2063,12,HBW,SY,Ready,NB,27.53065612
4829,4200,12,HBW,SY,Ready,NB,26.43106669
4829,3858,12,HBW,SY,Ready,NB,26.43133398
4759,4430,12,HBS,SY,Ready,NB,27.5579454
4829,4526,12,HBW,SY,Ready,NB,31.46175513
5311,4616,12,HBS,SY,Ready,NB,27.13607084
5311,4544,12,HBO,SY,Ready,NB,27.55861359
4904,4185,12,HBS,SY,Ready,NB,26.3085456
5311,3085,12,HBS,SY,Ready,NB,26.90872257
5311,4628,12,HBS,SY,Ready,NB,26.92692433
5262,4661,12,HBS,SY,Ready,NB,27.27045916
5294,4661,12,HBS,SY,Ready,NB,27.27045916
5064,1190,12,HBS,SY,Ready,NB,26.58905584
4818,4430,12,HBS,SY,Ready,NB,26.84080676
4778,4526,12,HBS,SY,Ready,NB,31.60958763
4791,3522,12,HBW,SY,Ready,NB,27.30619448
4737,3316,12,HBW,SY,Ready,NB,27.5485906
4829,4616,12,HBO,SY,Ready,NB,26.65050348
4941,4430,12,HBW,SY,Ready,NB,26.69297425
4737,4567,12,HBO,OM,Ready,NB,30.8823274
5300,4643,12,HBW,OM,Ready,NB,30.97642078
4716,4661,12,HBO,OM,Ready,NB,31.29831425
5302,4637,12,HBS,OM,Ready,NB,33.52302689
5289,4531,12,HBW,OM,Ready,NB,31.02795259
4878,4430,12,HBS,OM,Ready,NB,32.33839117
5190,4453,12,HBS,OM,Ready,NB,31.69943436
5295,4344,12,HBO,OM,Ready,NB,31.81595333
5243,3106,12,HBW,OM,Ready,NB,35.45231768
4762,4430,12,HBS,OM,Ready,NB,31.49685129
5302,3152,12,HBO,OM,Ready,NB,31.78004103
5298,4453,12,HBO,OM,Ready,NB,30.99577265
5311,4339,12,HBS,OM,Ready,NB,32.28623207
5184,4430,12,HBS,OM,Ready,NB,32.02703616
5259,4561,12,HBS,OM,Ready,NB,31.71938216
4846,4624,12,HBO,OM,Ready,NB,30.82878826
5285,4503,13,HBS,SY,Ready,NB,62.5793142
5289,4430,13,HBO,SY,Ready,NB,62.85946869
5289,4430,13,HBO,SY,Ready,NB,64.58588324
5045,4430,13,HBS,OM,Ready,NB,125.353425
5283,3541,13,HBW,OM,Ready,NB,126.3231468
5283,4430,13,HBS,SY,Ready,NB,13.94356327
4974,4430,13,HBS,SY,Ready,NB,13.79784068
5285,4339,13,HBW,SY,Ready,NB,14.04077185
4716,4430,13,HBS,SY,Ready,NB,13.86718214
4974,4661,13,HBS,SY,Ready,NB,13.78633005
5012,4661,13,HBW,SY,Ready,NB,13.98706484
5283,4203,13,HBS,SY,Ready,NB,13.80908749
4818,3874,13,HBW,SY,Ready,NB,13.81285031
4829,4312,13,HBW,SY,Ready,NB,13.88156696
5283,4339,13,HBW,SY,Ready,NB,14.11756953
4829,4174,13,HBO,SY,Ready,NB,13.73605262
4919,4430,13,HBS,SY,Ready,NB,13.79784068
4766,4430,13,HBW,SY,Ready,NB,13.94356327
4829,4661,13,HBW,SY,Ready,NB,13.85525496
5249,1696,13,HBW,SY,Ready,NB,13.82963722
5208,3170,13,HBO,SY,Ready,NB,14.04674238
5122,4246,13,HBW,SY,Ready,NB,14.07154091
5190,4202,13,HBW,SY,Ready,NB,14.02173557
5113,4214,13,HBW,SY,Ready,NB,15.60387064
4829,4339,13,HBO,OM,Ready,NB,16.47640874
4716,4339,13,HBS,OM,Ready,NB,16.47689754
5311,3663,13,HBO,OM,Ready,NB,16.40237079
5311,4430,13,HBS,OM,Ready,NB,16.56822296
5259,4620,13,HBS,OM,Ready,NB,16.71525607
5117,1816,13,HBW,OM,Ready,NB,16.19262375
4948,4661,13,HBS,OM,Ready,NB,16.25871045
5090,4208,13,HBW,OM,Ready,NB,16.1041986
5030,3637,13,HBW,OM,Ready,NB,16.23081587
4829,4430,13,HBO,OM,Ready,NB,16.27221781
5291,4263,13,HBO,OM,Ready,NB,17.00555847
5287,2954,13,HBS,OM,Ready,NB,16.62819956
5311,4339,13,HBO,OM,Ready,NB,16.77241389
4818,4430,13,HBW,OM,Ready,NB,16.36233751
5302,4503,13,HBO,OM,Ready,NB,16.56525753
4890,3192,13,HBO,SY,Ready,NB,14.25623857
5283,4339,13,HBW,SY,Ready,NB,14.11756953
5064,4661,13,HBW,SY,Ready,NB,13.85567151
4829,4430,13,HBS,SY,Ready,NB,13.86676559
5082,4349,13,HBS,SY,Ready,NB,13.84668795
5283,4660,13,HBW,SY,Ready,NB,13.78380299
5302,4430,13,HBO,SY,Ready,NB,14.17827456
5304,4646,13,HBS,SY,Ready,NB,14.16786084
5291,4503,13,HBS,SY,Ready,NB,13.93678743
5298,4561,13,HBW,SY,Ready,NB,13.73056808
5064,4430,13,HBS,SY,Ready,NB,31.33639872
5311,4608,13,HBW,SY,Ready,NB,31.61009646
5289,523,14,HBO,OM,Ready,NB,36.8939767
5304,4475,14,HBO,OM,Ready,NB,37.8686235
4737,3486,14,HBO,OM,Ready,NB,37.26949794
5285,4661,14,HBS,OM,Ready,NB,36.74066064
4941,4661,14,HBS,OM,Ready,NB,36.74066064
4811,3012,14,HBW,SY,Ready,NB,32.66390962
5311,4631,14,HBS,SY,Ready,NB,31.59447092
5311,4637,14,HBS,SY,Ready,NB,33.40204321
5064,4561,7,HBO,SY,Ready,NB,31.02862603
5283,3134,14,HBS,SY,Ready,NB,31.15912115
4827,4443,14,HBS,SY,Ready,NB,30.85724726
4878,4646,14,HBS,SY,Ready,NB,32.32733325
5262,4459,14,HBO,SY,Ready,NB,31.72374235
4969,4646,14,HBW,SY,Ready,NB,31.60978269
5030,4616,14,HBO,SY,Ready,NB,31.28654136
5300,4642,7,HBS,SY,Ready,NB,31.64661877
5304,4664,14,HBS,SY,Ready,NB,32.41634855
5283,4589,14,HBW,SY,Ready,NB,31.21362223
4890,4448,14,HBS,SY,Ready,NB,31.80127383
4941,4529,14,HBO,SY,Ready,NB,32.72829432
4912,4664,14,HBO,SY,Ready,NB,32.72785505
5122,4646,14,HBS,SY,Ready,NB,31.5165943
5283,4637,14,HBS,SY,Ready,NB,33.00556899
5283,3085,14,HBS,SY,Ready,NB,31.19225479
4818,4526,14,HBS,SY,Ready,NB,37.10717575
4877,4646,14,HBS,SY,Ready,NB,32.32733325
4811,4660,14,HBW,SY,Ready,NB,31.98984696
5308,4661,14,HBS,SY,Ready,NB,31.51411555
5064,4642,14,HBS,SY,Ready,NB,31.64661877
5297,4443,14,HBS,OM,Ready,NB,36.39275396
5304,4443,14,HBW,OM,Ready,NB,37.2187976
4716,4404,14,HBS,OM,Ready,NB,37.54689542
5303,4544,14,HBW,OM,Ready,NB,38.12079968
5311,4312,14,HBS,OM,Ready,NB,37.47933179
4696,4658,14,HBW,OM,Ready,NB,37.25060957
5053,4644,14,HBO,OM,Ready,NB,36.38767288
5122,4529,14,HBS,OM,Ready,NB,38.64580775
4818,3567,14,HBS,OM,Ready,NB,36.68016634
5300,4339,15,HBW,OM,Ready,NB,37.23370946
5311,4648,15,HBS,SY,Ready,NB,32.22749304
5087,4631,15,HBW,OM,Ready,NB,36.64636611
5306,4642,8,HBO,SY,Ready,NB,21.94412911
5300,4443,15,HBS,SY,Ready,NB,21.03804594
4902,4642,15,HBW,SY,Ready,NB,21.3609675
5185,4457,15,HBO,SY,Ready,NB,21.70070346
4891,4638,15,HBS,SY,Ready,NB,21.47858315
4737,4430,15,HBS,SY,Ready,NB,21.15051086
5311,4485,15,HBO,SY,Ready,NB,22.2395304
4877,4113,15,HBS,SY,Ready,NB,21.70121428
4856,4413,15,HBO,SY,Ready,NB,21.74459116
4856,4646,15,HBW,SY,Ready,NB,21.92899615
4974,4430,15,HBW,SY,Ready,NB,21.15051086
5302,4662,15,HBS,SY,Ready,NB,21.49707899
5297,4640,15,HBS,SY,Ready,NB,22.71041865
4921,4663,15,HBO,SY,Ready,NB,21.16489886
4826,4664,15,HBS,SY,Ready,NB,21.40623868
4904,4482,15,HBS,SY,Ready,NB,22.83729286
5311,4453,15,HBS,SY,Ready,NB,21.42052027
5064,4660,15,HBS,SY,Ready,NB,21.01188785
5112,4661,15,HBS,SY,Ready,NB,21.37735622
5206,4526,15,HBS,SY,Ready,NB,25.53115083
4971,4646,15,HBO,SY,Ready,NB,21.13454781
4878,4521,15,HBS,SY,Ready,NB,21.71287793
4740,4057,15,HBS,SY,Ready,NB,21.26729642
5303,4518,15,HBW,SY,Ready,NB,27.01503202
5293,3229,15,HBO,SY,Ready,NB,21.2252817
5064,4469,15,HBS,SY,Ready,NB,21.17645611
5028,4642,15,HBS,SY,Ready,NB,21.46723875
5282,4443,15,HBS,SY,Ready,NB,21.03740742
4877,3296,15,HBO,SY,Ready,NB,21.85643883
5064,3447,15,HBW,SY,Ready,NB,23.22249154
5299,4591,15,HBW,OM,Ready,NB,24.87111688
5297,4443,15,HBS,OM,Ready,NB,24.68674281
4829,4530,15,HBW,OM,Ready,NB,29.48950979
5297,4628,8,HBS,OM,Ready,NB,24.70832222
5297,3994,15,HBS,OM,Ready,NB,24.83537598
5208,4627,15,HBW,OM,Ready,NB,25.23796681
4968,4354,15,HBW,OM,Ready,NB,24.84474205
5306,4641,15,HBW,OM,Ready,NB,25.26866252
5297,4643,15,HBW,OM,Ready,NB,24.66641222
5302,4630,15,HBS,OM,Ready,NB,25.26866252
5183,4155,15,HBW,OM,Ready,NB,24.70832222
5123,3073,15,HBO,OM,Ready,NB,28.82294587
5080,4545,15,HBO,OM,Ready,NB,25.12077863
4853,4637,16,HBS,SY,Ready,NB,30.64288137
5060,4646,16,HBO,SY,Ready,NB,28.96226496
5289,4172,16,HBW,SY,Ready,NB,28.69677922
5039,4280,9,HBO,SY,Ready,NB,28.68676692
5166,4663,16,HBS,SY,Ready,NB,29.19208366
5302,4567,16,HBS,SY,Ready,NB,29.37021566
4736,4137,16,HBO,SY,Ready,NB,28.5651972
5283,4192,16,HBO,SY,Ready,NB,27.39362
5306,4643,16,HBS,SY,Ready,NB,29.31234742
5122,4430,16,HBS,OM,Ready,NB,34.23298008
5216,4644,9,HBS,OM,Ready,NB,33.87723687
5273,4332,16,HBS,OM,Ready,NB,34.82425079
5311,3296,16,HBO,OM,Ready,NB,34.48788511
4941,4606,16,HBW,OM,Ready,NB,33.6902384
4961,4332,16,HBS,SY,Ready,NB,28.73801831
5289,3808,16,HBW,OM,Ready,NB,44.97910713
5297,4443,16,HBS,OM,Ready,NB,41.68449475
5273,4332,16,HBS,OM,Ready,NB,43.12525771
5297,4630,16,HBO,OM,Ready,NB,41.7209324
5045,4430,16,HBS,OM,Ready,NB,42.11921607
5064,4661,16,HBW,SY,Ready,NB,27.58897572
4705,3409,16,HBW,SY,Ready,NB,27.52580167
5299,4503,16,HBO,SY,Ready,NB,27.66835107
5289,4172,16,HBW,SY,Ready,NB,27.33824249
4818,4430,16,HBS,SY,Ready,NB,27.76398303
5300,4642,16,HBS,SY,Ready,NB,27.88524401
5304,4430,16,HBS,SY,Ready,NB,28.23133271
5113,4214,16,HBW,SY,Ready,NB,31.06993463
5060,4646,16,HBO,SY,Ready,NB,27.59115984
4884,3338,16,HBW,SY,Ready,NB,28.19572301
5064,4469,16,HBS,SY,Ready,NB,27.50752682
4736,4016,16,HBW,SY,Ready,NB,29.8977451
5285,4642,16,HBS,SY,Ready,NB,27.88444224
5299,4430,16,HBS,SY,Ready,NB,27.79140913
4748,4169,16,HBW,SY,Ready,NB,27.4455969
5285,4608,16,HBS,SY,Ready,NB,27.35079436
5302,4430,16,HBO,SY,Ready,NB,28.23133271
5295,4344,17,HBO,OM,Ready,NB,42.78028095
4795,4480,17,HBO,OM,Ready,NB,43.21141755
4907,4430,17,HBS,SY,Ready,NB,27.61106589
5216,4644,6,HBS,OM,Ready,NB,24.88888401
5300,4643,17,HBW,OM,Ready,NB,24.71026758
5297,3994,17,HBS,OM,Ready,NB,24.87877601
5302,4637,17,HBS,OM,Ready,NB,26.74172624
5289,4485,17,HBS,OM,Ready,NB,25.68846719
5289,4545,17,HBO,OM,Ready,NB,24.92716433
5030,3637,17,HBW,OM,Ready,NB,24.9234614
5289,4531,17,HBW,OM,Ready,NB,24.75137513
4889,4646,17,HBW,SY,Ready,NB,16.28691181
5311,4664,17,HBO,SY,Ready,NB,16.87566591
5283,4430,17,HBS,SY,Ready,NB,16.47135365
4696,4577,17,HBO,SY,Ready,NB,16.68200608
4829,4628,17,HBW,SY,Ready,NB,16.22622396
4818,4503,17,HBS,SY,Ready,NB,16.39836421
5249,4377,6,HBO,SY,Ready,NB,16.34987955
4791,4616,17,HBO,SY,Ready,NB,16.88537598
5283,4430,17,HBS,SY,Ready,NB,16.47135365
4809,3931,6,HBW,SY,Ready,NB,16.74618758
4716,4637,17,HBS,SY,Ready,NB,17.16345752
4850,4457,6,HBO,SY,Ready,NB,16.3557023
5166,4663,17,HBS,SY,Ready,NB,16.49871239
4961,4443,17,HBS,SY,Ready,NB,16.21254459
5064,4322,17,HBO,SY,Ready,NB,16.70370609
5289,3522,17,HBO,SY,Ready,NB,16.22614195
4941,3085,17,HBS,SY,Ready,NB,16.21505412
4829,4312,17,HBW,SY,Ready,NB,16.39811819
5311,4613,17,HBO,SY,Ready,NB,16.87494422
4733,4029,17,HBW,SY,Ready,NB,16.7455315
4727,4663,6,HBS,SY,Ready,NB,16.92252677
4829,4443,17,HBW,SY,Ready,NB,16.21205254
4761,3170,6,HBO,SY,Ready,NB,16.31597636
4829,4661,17,HBW,SY,Ready,NB,16.36703616
4921,4663,17,HBO,SY,Ready,NB,16.31030123
4818,4526,17,HBS,SY,Ready,NB,19.39780355
4815,4402,17,HBW,SY,Ready,NB,17.42331631
5064,4503,17,HBS,SY,Ready,NB,16.30811976
4961,4332,17,HBS,SY,Ready,NB,16.24208481
5283,4339,17,HBW,SY,Ready,NB,16.67690503
4829,4661,17,HBW,SY,Ready,NB,16.36703616
4736,3904,17,HBO,SY,Ready,NB,27.36580288
5283,3085,17,HBS,SY,Ready,NB,26.63749113
5064,4430,17,HBS,SY,Ready,NB,26.76058683
4736,4137,17,HBO,SY,Ready,NB,26.37388305
5283,4050,18,HBW,OM,Ready,NB,40.81981169
5311,4339,18,HBS,OM,Ready,NB,42.07416154
4941,4606,18,HBW,OM,Ready,NB,40.43462504
5216,4630,18,HBS,OM,Ready,NB,40.70123927
4737,4567,18,HBO,OM,Ready,NB,40.24464758
4974,3801,18,HBW,OM,Ready,NB,40.99364433
5122,4430,18,HBS,OM,Ready,NB,41.08601719
5108,4642,18,HBS,OM,Ready,NB,41.22355465
5243,3106,18,HBW,OM,Ready,NB,46.20008112
5305,4503,18,HBS,OM,Ready,NB,40.63747747
4961,4413,18,HBS,SY,Ready,NB,26.50831299
5311,4662,18,HBO,SY,Ready,NB,26.9487137
4829,4200,18,HBW,SY,Ready,NB,26.49721991
4941,4529,18,HBO,SY,Ready,NB,27.94923468
4893,4616,18,HBW,SY,Ready,NB,26.5842229
5294,4661,18,HBS,SY,Ready,NB,27.33871325
4891,4277,18,HBW,SY,Ready,NB,26.32918918
4878,4521,18,HBS,SY,Ready,NB,27.3347476
5302,3595,18,HBS,SY,Ready,NB,27.6291698
4826,4664,18,HBS,SY,Ready,NB,26.9487137
5306,4643,18,HBS,SY,Ready,NB,27.06371735
5303,4518,18,HBW,SY,Ready,NB,34.0097284
4856,4413,18,HBO,SY,Ready,NB,27.37467198
5038,4642,18,HBS,SY,Ready,NB,27.02550785
4818,4526,18,HBS,SY,Ready,NB,31.68870194
5208,3170,18,HBO,SY,Ready,NB,27.10709827
5064,4280,18,HBW,SY,Ready,NB,26.48612683
5283,4430,18,HBS,SY,Ready,NB,26.90798548
4853,4637,18,HBS,SY,Ready,NB,28.2921824
4737,3316,18,HBW,SY,Ready,NB,27.61754082
5028,4642,18,HBS,SY,Ready,NB,27.02550785
5297,4640,19,HBS,SY,Ready,NB,28.59057024
4891,4638,19,HBS,SY,Ready,NB,27.03978952
5299,4591,19,HBW,OM,Ready,NB,28.6786615
5297,4643,19,HBW,OM,Ready,NB,28.44261839
4961,3062,19,HBW,OM,Ready,NB,29.0404445
5297,4628,19,HBS,OM,Ready,NB,28.49094444
4876,4430,19,HBS,OM,Ready,NB,29.03546214
4887,4401,19,HBW,OM,Ready,NB,29.86432019
5030,4175,19,HBO,OM,Ready,NB,28.67028076
5311,4280,19,HBO,OM,Ready,NB,28.99027526
5080,4545,19,HBO,OM,Ready,NB,28.96654423
5289,4453,19,HBS,OM,Ready,NB,28.46125186
5311,4526,19,HBS,SY,Ready,NB,22.56698346
4974,4430,19,HBW,SY,Ready,NB,18.76169036
5112,4661,19,HBS,SY,Ready,NB,18.96291494
5311,4616,19,HBS,SY,Ready,NB,19.16840644
5268,4430,19,HBS,SY,Ready,NB,18.95983748
4878,4603,19,HBO,SY,Ready,NB,19.28848416
4732,4430,19,HBS,SY,Ready,NB,18.76169036
4941,2479,19,HBW,SY,Ready,NB,18.66547715
4912,4664,19,HBO,SY,Ready,NB,19.69325556
5122,4246,19,HBW,SY,Ready,NB,19.13385577
5283,2827,19,HBW,SY,Ready,NB,18.76718448
4961,4430,19,HBS,SY,Ready,NB,18.8559778
5289,4430,19,HBO,SY,Ready,NB,18.8554114
5304,4646,19,HBS,SY,Ready,NB,19.26482733
5285,4503,19,HBS,SY,Ready,NB,18.77137588
4778,4526,19,HBS,SY,Ready,NB,22.32841395
5039,4280,19,HBO,SY,Ready,NB,18.66258848
4890,4430,19,HBS,SY,Ready,NB,18.76169036
4891,4661,19,HBS,SY,Ready,NB,18.74603873
4829,4430,19,HBS,SY,Ready,NB,18.8554114
5306,4642,19,HBO,SY,Ready,NB,19.46567431
5190,4202,19,HBW,SY,Ready,NB,19.0661327
5283,4339,19,HBW,SY,Ready,NB,20.26287124
5304,4430,19,HBS,SY,Ready,NB,20.35000083
5064,4280,19,HBW,SY,Ready,NB,19.69935883
5283,4203,19,HBS,SY,Ready,NB,19.82010864
5311,4430,19,HBS,OM,Ready,NB,42.23121404
5122,4246,19,HBW,SY,Ready,NB,29.89813684
4829,4661,19,HBW,SY,Ready,NB,29.43858897
5259,4561,19,HBS,OM,Ready,NB,46.04511746
4716,4661,20,HBO,OM,Ready,NB,41.44353474
5289,3808,20,HBW,OM,Ready,NB,44.29431415
5311,4656,20,HBS,OM,Ready,NB,41.48224175
4887,4401,20,HBW,OM,Ready,NB,43.06623881
5289,4531,5,HBW,OM,Ready,NB,41.08553645
4716,4339,20,HBS,OM,Ready,NB,41.99843209
5311,4526,20,HBS,OM,Ready,NB,49.64115563
5197,4616,20,HBS,SY,Ready,NB,30.07803817
5283,4430,20,HBS,SY,Ready,NB,29.62621973
4829,4280,20,HBO,SY,Ready,NB,29.16086004
5302,4430,10,HBO,SY,Ready,NB,30.12491636
4829,4174,20,HBO,SY,Ready,NB,29.18531694
4974,4430,20,HBW,SY,Ready,NB,29.31659947
4792,4285,20,HBO,SY,Ready,NB,30.21938078
4961,4443,20,HBS,SY,Ready,NB,29.16071253
4877,4642,20,HBW,SY,Ready,NB,30.70949241
5311,4503,20,HBW,SY,Ready,NB,29.86772061
5294,4661,20,HBS,SY,Ready,NB,30.10045946
4941,4280,20,HBO,SY,Ready,NB,29.16086004
5039,4280,10,HBO,SY,Ready,NB,29.16174508
4705,3409,20,HBW,SY,Ready,NB,29.37206265
5308,4661,20,HBS,SY,Ready,NB,29.63102851
5289,4172,20,HBW,SY,Ready,NB,29.17192317
5243,2054,20,HBO,SY,Ready,NB,30.00074372
4737,3316,20,HBW,SY,Ready,NB,30.40745407
4891,4638,20,HBS,SY,Ready,NB,29.77133857
5108,4624,20,HBW,SY,Ready,NB,29.14425058
5012,4661,20,HBW,SY,Ready,NB,29.71864855
4842,4235,20,HBS,SY,Ready,NB,29.24703448
4878,4521,20,HBS,SY,Ready,NB,30.0960932
5311,4544,20,HBO,SY,Ready,NB,30.41851721
4728,4310,20,HBW,SY,Ready,NB,35.1125906
5312,4544,21,HBS,OM,Ready,NB,46.94483384
5303,4643,21,HBW,OM,Ready,NB,45.9867026
4974,4664,21,HBW,OM,Ready,NB,45.79128826
5311,3296,21,HBO,OM,Ready,NB,46.10803978
5172,3864,21,HBW,OM,Ready,NB,44.90368284
4941,4661,21,HBS,OM,Ready,NB,45.43251264
4829,4008,21,HBO,OM,Ready,NB,45.21369594
5289,4503,21,HBS,SY,Ready,NB,32.1559066
4829,4430,21,HBS,SY,Ready,NB,32.29986186
5285,4608,21,HBS,SY,Ready,NB,31.99539211
5283,4660,21,HBW,SY,Ready,NB,32.10661704
4759,4430,21,HBS,SY,Ready,NB,33.34652112
5064,4642,21,HBS,SY,Ready,NB,32.62059977
5064,4322,21,HBO,SY,Ready,NB,32.93690678
4737,4453,21,HBS,SY,Ready,NB,31.80150044
5012,4637,21,HBS,SY,Ready,NB,34.14951402
4811,3012,21,HBW,SY,Ready,NB,33.66919955
4877,4661,21,HBW,SY,Ready,NB,33.31970941
5208,3170,21,HBO,SY,Ready,NB,32.71908185
4766,3023,21,HBW,SY,Ready,NB,32.24209865
5311,4485,21,HBO,SY,Ready,NB,33.79413759
5302,4662,21,HBS,SY,Ready,NB,32.66594357
4904,4616,21,HBW,SY,Ready,NB,32.08795557
4919,4430,21,HBS,SY,Ready,NB,32.13931503
4890,4238,21,HBW,SY,Ready,NB,31.83885573
4766,4430,21,HBW,SY,Ready,NB,32.47874674
5038,4642,21,HBS,SY,Ready,NB,32.62059977
4884,3338,21,HBW,SY,Ready,NB,32.98380301
5112,4296,22,HBS,OM,Ready,NB,33.68008921
5297,4443,22,HBS,OM,Ready,NB,33.43024479
5289,4578,22,HBW,OM,Ready,NB,33.55758528
4961,3062,22,HBW,OM,Ready,NB,34.10479428
5289,4485,22,HBS,OM,Ready,NB,34.72607383
4889,4430,22,HBS,OM,Ready,NB,33.60997583
5289,4453,22,HBS,OM,Ready,NB,33.42459649
5311,3948,22,HBW,SY,Ready,NB,24.17281211
4791,3522,22,HBW,SY,Ready,NB,24.54537757
4818,3522,22,HBW,SY,Ready,NB,23.90074586
5304,4646,22,HBS,SY,Ready,NB,24.51515333
5249,1696,22,HBW,SY,Ready,NB,23.92991297
4737,2144,22,HBW,SY,Ready,NB,23.62168816
4818,3874,22,HBW,SY,Ready,NB,23.90086599
